url	imdb_url	Title	Year
/wiki/The_Americanization_of_Emily	tt0057840	The Americanization of Emily	1964
/wiki/Fate_Is_the_Hunter_(film)	tt0058091	Fate Is the Hunter	1964
/wiki/Hush..._Hush,_Sweet_Charlotte	tt0058213	Hush...Hush, Sweet Charlotte	1964
/wiki/Cheyenne_Autumn	tt0057940	Cheyenne Autumn	1964
/wiki/The_Unsinkable_Molly_Brown_(film)	tt0058708	The Unsinkable Molly Brown	1964
/wiki/In_Harm%27s_Way	tt0059309	In Harm's Way	1965
/wiki/King_Rat_(film)	tt0059358	King Rat	1965
/wiki/Morituri_(1965_film)	tt0059470	Morituri	1965
/wiki/The_Agony_and_the_Ecstasy_(film)	tt0058886	The Agony and the Ecstasy	1965
/wiki/The_Greatest_Story_Ever_Told	tt0059245	The Greatest Story Ever Told	1965
/wiki/Georgy_Girl	tt0060453	Georgy Girl	1966
/wiki/Is_Paris_Burning%3F	tt0060814	Is Paris Burning?	1966
/wiki/Seconds_(film)	tt0060955	Seconds	1966
/wiki/Ice_Station_Zebra	tt0063121	Ice Station Zebra	1968
/wiki/Star!_(film)	tt0063642	Star!	1968
/wiki/Bob_%26_Carol_%26_Ted_%26_Alice	tt0064100	Bob & Carol & Ted & Alice	1969
/wiki/1776_(film)	tt0068156	1776	1972
/wiki/Travels_with_My_Aunt_(film)	tt0069404	Travels with My Aunt	1972
/wiki/Jonathan_Livingston_Seagull_(film)	tt0070248	Jonathan Livingston Seagull	1973
/wiki/The_Day_of_the_Locust_(film)	tt0072848	The Day of the Locust	1975
/wiki/Funny_Lady	tt0073026	Funny Lady	1975
/wiki/Islands_in_the_Stream_(film)	tt0076211	Islands in the Stream	1977
/wiki/Looking_for_Mr._Goodbar_(film)	tt0076327	Looking for Mr. Goodbar	1977
/wiki/Same_Time,_Next_Year_(film)	tt0078199	Same Time, Next Year	1978
/wiki/The_Wiz_(film)	tt0078504	The Wiz	1978
/wiki/1941_(film)	tt0078723	1941	1979
/wiki/The_Black_Hole	tt0078869	The Black Hole	1979
/wiki/The_Blue_Lagoon_(1980_film)	tt0080453	The Blue Lagoon	1980
/wiki/The_Formula_(1980_film)	tt0080754	The Formula	1980
/wiki/Excalibur_(film)	tt0082348	Excalibur	1981
/wiki/Ragtime_(film)	tt0082970	Ragtime	1981
/wiki/WarGames	tt0086567	WarGames	1983
/wiki/The_Natural_(film)	tt0087781	The Natural	1984
/wiki/The_River_(1984_film)	tt0088007	The River	1984
/wiki/Star_Trek_IV:_The_Voyage_Home	tt0092007	Star Trek IV: The Voyage Home	1986
/wiki/Empire_of_the_Sun_(film)	tt0092965	Empire of the Sun	1987
/wiki/Matewan	tt0093509	Matewan	1987
/wiki/Tequila_Sunrise_(film)	tt0096244	Tequila Sunrise	1988
/wiki/The_Unbearable_Lightness_of_Being_(film)	tt0096332	The Unbearable Lightness of Being	1988
/wiki/Blaze_(film)	tt0096943	Blaze	1989
/wiki/The_Fabulous_Baker_Boys	tt0097322	The Fabulous Baker Boys	1989
/wiki/Avalon_(1990_film)	tt0099073	Avalon	1990
/wiki/Henry_%26_June	tt0099762	Henry & June	1990
/wiki/Hoffa	tt0104427	Hoffa	1992
/wiki/The_Lover_(film)	tt0101316	The Lover	1992
/wiki/Farewell_My_Concubine_(film)	tt0106332	Farewell My Concubine	1993
/wiki/Searching_for_Bobby_Fischer	tt0108065	Searching for Bobby Fischer	1993
/wiki/Wyatt_Earp_(film)	tt0111756	Wyatt Earp	1994
/wiki/Batman_Forever	tt0112462	Batman Forever	1995
/wiki/A_Little_Princess_(1995_film)	tt0113670	A Little Princess	1995
/wiki/Shanghai_Triad	tt0115012	Shanghai Triad	1995
/wiki/Fly_Away_Home	tt0116329	Fly Away Home	1996
/wiki/Michael_Collins_(film)	tt0117039	Michael Collins	1996
/wiki/The_Wings_of_the_Dove_(1997_film)	tt0120520	The Wings of the Dove	1997
/wiki/A_Civil_Action_(film)	tt0120633	A Civil Action	1998
/wiki/The_End_of_the_Affair_(1999_film)	tt0172396	The End of the Affair	1999
/wiki/Snow_Falling_on_Cedars_(film)	tt0120834	Snow Falling on Cedars	1999
/wiki/Mal%C3%A8na	tt0213847	Malèna	2000
/wiki/O_Brother,_Where_Art_Thou%3F	tt0190590	O Brother, Where Art Thou?	2000
/wiki/The_Patriot_(2000_film)	tt0187393	The Patriot	2000
/wiki/Am%C3%A9lie	tt0211915	Amélie	2001
/wiki/The_Man_Who_Wasn%27t_There	tt0243133	The Man Who Wasn't There	2001
/wiki/Far_from_Heaven	tt0297884	Far from Heaven	2002
/wiki/Girl_with_a_Pearl_Earring_(film)	tt0335119	Girl with a Pearl Earring	2003
/wiki/House_of_Flying_Daggers	tt0385004	House of Flying Daggers	2004
/wiki/The_Passion_of_the_Christ	tt0335345	The Passion of the Christ	2004
/wiki/The_Phantom_of_the_Opera_(2004_film)	tt0293508	The Phantom of the Opera	2004
/wiki/A_Very_Long_Engagement	tt0344510	A Very Long Engagement	2004
/wiki/Batman_Begins	tt0372784	Batman Begins	2005
/wiki/The_New_World_(2005_film)	tt0402399	The New World	2005
/wiki/The_Black_Dahlia_(film)	tt0387877	The Black Dahlia	2006
/wiki/Children_of_Men	tt0206634	Children of Men	2006
/wiki/The_Illusionist_(2006_film)	tt0443543	The Illusionist	2006
/wiki/The_Prestige_(film)	tt0482571	The Prestige	2006
/wiki/The_Assassination_of_Jesse_James_by_the_Coward_Robert_Ford	tt0443680	The Assassination of Jesse James by the Coward Robert Ford	2007
/wiki/Changeling_(2008_film)	tt0824747	Changeling	2008
/wiki/The_White_Ribbon	tt1149362	The White Ribbon	2009
/wiki/The_Tourist_(2010_film)	tt1243957	The Tourist	2010
/wiki/The_Maid_(2009_film)	tt1187044	The Maid	2009
/wiki/The_Illusionist_(2010_film)	tt0775489	The Illusionist	2010
/wiki/Sweet_Smell_of_Success	tt0051036	Sweet Smell of Success	1957
/wiki/The_Beat_That_My_Heart_Skipped	tt0411270	The Beat That My Heart Skipped	2005
/wiki/Barkleys_of_Broadway	tt0041158	The Barkleys of Broadway	1949
/wiki/The_Kid_with_a_Bike	tt1827512	The Kid with a Bike	2011
/wiki/The_Hangover_(film)	tt1119646	The Hangover	2009
/wiki/The_Ox_Bow_Incident	tt0036244	The Ox-Bow Incident	1943
/wiki/Akira_(film)	tt0094625	Akira	1988
/wiki/Grave_of_the_Fireflies	tt0095327	Grave of the Fireflies	1988
/wiki/The_Wizard_of_Oz_(film)	tt0032138	The Wizard of Oz	1939
/wiki/Cross_of_Iron	tt0074695	Cross of Iron	1977
/wiki/The_Wages_of_Fear	tt0046268	The Wages of Fear	1953
/wiki/Shoeshine_(film)	tt0038913	Shoeshine	1946
/wiki/Monsieur_Vincent	tt0039632	Monsieur Vincent	1947
/wiki/The_Bicycle_Thief	tt0040522	Bicycle Thieves	1948
/wiki/The_Walls_of_Malapaga	tt0040137	The Walls of Malapaga	1949
/wiki/Forbidden_Games	tt0043686	Forbidden Games	1952
/wiki/Samurai_I:_Musashi_Miyamoto	tt0047444	Samurai I: Musashi Miyamoto	1954
/wiki/La_strada_(film)	tt0047528	La Strada	1954
/wiki/Moscow_Does_Not_Believe_in_Tears	tt0079579	Moscow Does Not Believe in Tears	1980
/wiki/Belle_%C3%89poque_(film)	tt0103791	Belle Epoque	1992
/wiki/Antonia%27s_Line	tt0112379	Antonia's Line	1995
/wiki/In_a_Better_World	tt1340107	In a Better World	2010
/wiki/Der_Hauptmann_von_K%C3%B6penick_(1956_film)	tt0049293	The Captain from Köpenick	1956
/wiki/Gervaise	tt0049259	Gervaise	1956
/wiki/The_Burmese_Harp_(1956_film)	tt0049012	The Burmese Harp	1956
/wiki/Qivitoq	tt0048523	Qivitoq	1956
/wiki/The_Devil_Came_at_Night	tt0050746	The Devil Strikes at Night	1957
/wiki/Porte_des_Lilas_(film)	tt0050850	The Gates of Paris	1957
/wiki/Nine_Lives_(1957_film)	tt0050762	Nine Lives	1957
/wiki/Arms_and_the_Man_(film)	tt0051712	Helden	1958
/wiki/Vengeance_(1958_film)	tt0051155	La venganza	1958
/wiki/The_Road_a_Year_Long	tt0052250	The Year Long Road	1958
/wiki/The_Usual_Unidentified_Thieves	tt0052216	Big Deal on Madonna Street	1958
/wiki/Die_Br%C3%BCcke_(film)	tt0052654	The Bridge	1959
/wiki/The_Great_War_(1959_film)	tt0052861	The Great War	1959
/wiki/Paw_(film)	tt0053158	Boy of Two Worlds	1959
/wiki/The_Village_on_the_River	tt0051552	Village by the River	1958
/wiki/Kap%C3%B2	tt0052961	Kapò	1960
/wiki/La_V%C3%A9rit%C3%A9_(film)	tt0054452	The Truth	1960
/wiki/Macario_(film)	tt0054042	Macario	1960
/wiki/The_Ninth_Circle	tt0053764	The Ninth Circle	1960
/wiki/Harry_and_the_Butler	tt0054965	Harry og kammertjeneren	1961
/wiki/Immortal_Love	tt0054845	Immortal Love	1961
/wiki/The_Important_Man	tt0055646	Ánimas Trujano (El hombre importante)	1962
/wiki/Pl%C3%A1cido_(film)	tt0055310	Placido	1961
/wiki/Electra_(1962_film)	tt0055950	Electra	1962
/wiki/The_Four_Days_of_Naples_(film)	tt0056389	The Four Days of Naples	1962
/wiki/O_Pagador_de_Promessas	tt0056322	The Given Word	1962
/wiki/Tlayucan	tt0055527	Tlayucan	1962
/wiki/Los_Tarantos	tt0056555	Los tarantos	1963
/wiki/The_Red_Lanterns	tt0057229	The Red Lanterns	1963
/wiki/Twin_Sisters_of_Kyoto	tt0056154	Koto	1963
/wiki/Raven%27s_End	tt0057237	Raven's End	1963
/wiki/Sallah_Shabati	tt0058541	Sallah	1964
/wiki/The_Umbrellas_of_Cherbourg	tt0058450	The Umbrellas of Cherbourg	1964
/wiki/Blood_on_the_Land	tt0057892	Blood on the Land	1966
/wiki/Dear_John_(1964_film)	tt0058281	Dear John	1964
/wiki/Kwaidan_(film)	tt0058279	Kwaidan	1964
/wiki/Marriage_Italian_Style	tt0058335	Marriage Italian Style	1964
/wiki/Loves_of_a_Blonde	tt0059415	The Loves of a Blonde	1965
/wiki/Pharaoh_(film)	tt0060401	Pharaoh	1966
/wiki/Three_(1965_film)	tt0059829	Three	1965
/wiki/El_amor_brujo_(1967_film)	tt0061350	Bewitched Love	1967
/wiki/I_Even_Met_Happy_Gypsies	tt0062277	I Even Met Happy Gypsies	1967
/wiki/Vivre_pour_vivre	tt0062452	Live for Life	1967
/wiki/Portrait_of_Chieko	tt0061471	Portrait of Chieko	1967
/wiki/The_Boys_of_Paul_Street	tt0062164	The Boys of Paul Street	1969
/wiki/The_Firemen%27s_Ball	tt0061781	The Firemen's Ball	1967
/wiki/The_Girl_with_the_Pistol	tt0063485	The Girl with a Pistol	1968
/wiki/The_Battle_of_Neretva	tt0064091	The Battle of Neretva	1969
/wiki/The_Brothers_Karamazov_(1969_film)	tt0062757	Bratya Karamazovy	1969
/wiki/My_Night_at_Maud%27s	tt0064612	My Night at Maud's	1969
/wiki/First_Love_(1970_film)	tt0065703	First Love	1970
/wiki/Hoa-Binh_(film)	tt0065838	Hoa Binh	1970
/wiki/Paix_sur_les_champs	tt0066198	Peace Over the Fields	1970
/wiki/Tristana	tt0066491	Tristana	1970
/wiki/The_Policeman	tt0066374	The Policeman	1971
/wiki/Tchaikovsky_(film)	tt0065127	Tchaikovsky	1970
/wiki/The_Dawns_Here_Are_Quiet	tt0068161	A zori zdes tikhie	1972
/wiki/I_Love_You_Rosa	tt0068213	I Love You Rosa	1972
/wiki/Mi_querida_se%C3%B1orita	tt0067425	Mi querida señorita	1972
/wiki/The_New_Land	tt0069035	The New Land	1972
/wiki/The_House_on_Chelouche_Street	tt0069771	The House on Chelouche Street	1973
/wiki/The_Invitation_(film)	tt0070224	The Invitation	1973
/wiki/The_Pedestrian_(film)	tt0070086	The Pedestrian	1973
/wiki/Turkish_Delight_(film)	tt0070842	Turkish Delight	1973
/wiki/Cats%27_Play	tt0068891	Cat's Play	1974
/wiki/The_Deluge_(film)	tt0072021	The Deluge	1974
/wiki/Lacombe,_Lucien	tt0071733	Lacombe, Lucien	1974
/wiki/The_Truce_(1974_film)	tt0072315	The Truce	1974
/wiki/Letters_from_Marusia	tt0072601	Letters from Marusia	1976
/wiki/The_Promised_Land_(1975_film)	tt0072446	The Promised Land	1975
/wiki/Sandakan_No._8	tt0073654	Sandakan 8	1974
/wiki/Profumo_di_donna	tt0072037	Scent of a Woman	1974
/wiki/Cousin,_Cousine	tt0072826	Cousin cousine	1975
/wiki/Jacob_the_Liar_(1975_film)	tt0071688	Jacob the Liar	1975
/wiki/Nights_and_Days	tt0073460	Noce i dnie	1975
/wiki/Iphigenia_(film)	tt0076208	Iphigenia	1977
/wiki/Operation_Thunderbolt_(film)	tt0076398	Mivtsa Yonatan	1977
/wiki/That_Obscure_Object_of_Desire	tt0075824	That Obscure Object of Desire	1977
/wiki/The_Glass_Cell	tt0077615	Die gläserne Zelle	1978
/wiki/Hungarians_(film)	tt0077891	Magyarok	1978
/wiki/Viva_Italia!	tt0078012	Viva Italia!	1977
/wiki/White_Bim_Black_Ear	tt0077222	Belyy Bim Chernoe ukho	1977
/wiki/The_Maids_of_Wilko	tt0079696	Panny z Wilka	1979
/wiki/Mama_Turns_a_Hundred	tt0079517	Mama Turns 100	1979
/wiki/A_Simple_Story_(1978_film)	tt0075975	A Simple Story	1978
/wiki/To_Forget_Venice	tt0079054	To Forget Venice	1979
/wiki/Confidence_(1980_film)	tt0078868	Bizalom	1980
/wiki/The_Nest_(1980_film)	tt0079625	El nido	1980
/wiki/The_Boat_Is_Full	tt0082095	Das Boot ist voll	1981
/wiki/Man_of_Iron	tt0082222	Man of Iron	1981
/wiki/Muddy_River_(film)	tt0082280	Muddy River	1981
/wiki/Three_Brothers_(1981_film)	tt0083226	Three Brothers	1981
/wiki/Alsino_and_the_Condor	tt0083543	Alsino and the Condor	1983
/wiki/Coup_de_Torchon	tt0082206	Coup de torchon	1981
/wiki/Flight_of_the_Eagle	tt0084136	The Flight of the Eagle	1982
/wiki/Private_Life_(film)	tt0083732	Chastnaya zhizn	1982
/wiki/Carmen_(1983_film)	tt0085297	Carmen	1983
/wiki/Entre_Nous	tt0085370	Entre Nous	1983
/wiki/Job%27s_Revolt	tt0085767	Jób lázadása	1983
/wiki/Le_Bal_(film)	tt0085213	Le Bal	1983
/wiki/Beyond_the_Walls	tt0087699	Beyond the Walls	1984
/wiki/Camila_(film)	tt0087027	Camila	1984
/wiki/Double_Feature	tt0088090	Sesión continua	1984
/wiki/Wartime_Romance	tt0086561	Voenno-polevoy roman	1983
/wiki/Angry_Harvest	tt0088811	Angry Harvest	1985
/wiki/Colonel_Redl	tt0089716	Colonel Redl	1985
/wiki/Three_Men_and_a_Cradle	tt0090206	3 hommes et un couffin	1985
/wiki/When_Father_Was_Away_on_Business	tt0089748	When Father Was Away on Business	1985
/wiki/Betty_Blue	tt0090563	Betty Blue	1986
/wiki/The_Decline_of_the_American_Empire	tt0090985	The Decline of the American Empire	1986
/wiki/My_Sweet_Little_Village	tt0090257	My Sweet Little Village	1985
/wiki/Au_revoir,_les_enfants	tt0092593	Au revoir les enfants: Goodbye Children	1987
/wiki/Course_Completed	tt0092584	Asignatura aprobada	1987
/wiki/La_famiglia_(1987_film)	tt0093004	The Family	1987
/wiki/Pathfinder_(1987_film)	tt0093668	Pathfinder	1987
/wiki/Hanussen_(1988_film)	tt0095276	Hanussen	1988
/wiki/The_Music_Teacher	tt0095606	The Music Teacher	1988
/wiki/Salaam_Bombay!	tt0096028	Salaam Bombay!	1988
/wiki/Women_on_the_Verge_of_a_Nervous_Breakdown	tt0095675	Women on the Verge of a Nervous Breakdown	1988
/wiki/Camille_Claudel_(film)	tt0094828	Camille Claudel	1988
/wiki/Jesus_of_Montreal	tt0097635	Jesus of Montreal	1989
/wiki/Waltzing_Regitze	tt0097155	Memories of a Marriage	1989
/wiki/What_Happened_to_Santiago	tt0097766	Lo que le pasó a Santiago	1989
/wiki/Ju_Dou	tt0099902	Ju Dou	1990
/wiki/The_Nasty_Girl	tt0100557	The Nasty Girl	1990
/wiki/Open_Doors_(1990_film)	tt0100389	Open Doors	1990
/wiki/Children_of_Nature	tt0101526	Children of Nature	1991
/wiki/The_Elementary_School	tt0102571	The Elementary School	1991
/wiki/The_Ox_(film)	tt0102619	Oxen	1991
/wiki/Close_to_Eden	tt0103176	Close to Eden	1991
/wiki/Daens_(film)	tt0104046	Daens	1992
/wiki/Schtonk!	tt0105328	Schtonk!	1992
/wiki/Hedd_Wyn_(film)	tt0104403	Hedd Wyn	1992
/wiki/The_Scent_of_Green_Papaya	tt0107617	The Scent of Green Papaya	1993
/wiki/Before_the_Rain_(1994_film)	tt0110882	Before the Rain	1994
/wiki/Farinelli_(film)	tt0109771	Farinelli	1994
/wiki/Strawberry_and_Chocolate	tt0106966	Strawberry and Chocolate	1993
/wiki/All_Things_Fair	tt0113720	All Things Fair	1995
/wiki/Poussi%C3%A8res_de_vie	tt0110880	Dust of Life	1995
/wiki/O_Quatrilho	tt0114212	O Quatrilho	1995
/wiki/The_Star_Maker	tt0114808	The Star Maker	1995
/wiki/A_Chef_in_Love	tt0117050	A Chef in Love	1996
/wiki/The_Other_Side_of_Sunday	tt0117817	The Other Side of Sunday	1996
/wiki/Prisoner_of_the_Mountains	tt0116754	Prisoner of the Mountains	1996
/wiki/Ridicule	tt0117477	Ridicule	1996
/wiki/Beyond_Silence_(1996_film)	tt0116692	Beyond Silence	1996
/wiki/Four_Days_in_September	tt0119815	Four Days in September	1997
/wiki/Secrets_of_the_Heart	tt0120090	Secrets of the Heart	1997
/wiki/The_Thief_(1997_film)	tt0124207	The Thief	1997
/wiki/Central_do_Brasil_(film)	tt0140888	Central Station	1998
/wiki/Children_of_Heaven	tt0118849	Children of Heaven	1997
/wiki/The_Grandfather	tt0176415	The Grandfather	1998
/wiki/Tango_(1998_film)	tt0120274	Tango	1998
/wiki/Himalaya_(film)	tt0210727	Himalaya	1999
/wiki/East/West	tt0181530	Est - Ouest	1999
/wiki/Solomon_and_Gaenor	tt0181830	Solomon & Gaenor	1999
/wiki/Under_the_Sun_(film)	tt0158302	Under the Sun	1998
/wiki/Amores_Perros	tt0245712	Amores Perros	2000
/wiki/Divided_We_Fall_(film)	tt0234288	Divided We Fall	2000
/wiki/Everybody_Famous!	tt0209037	Everybody's Famous!	2000
/wiki/The_Taste_of_Others	tt0216787	The Taste of Others	2000
/wiki/Elling	tt0279064	Elling	2001
/wiki/Lagaan	tt0169102	Lagaan: Once Upon a Time in India	2001
/wiki/Son_of_the_Bride	tt0292542	Son of the Bride	2001
/wiki/The_Crime_of_Father_Amaro	tt0313196	El crimen del padre Amaro	2002
/wiki/Hero_(2002_film)	tt0299977	Hero	2002
/wiki/The_Man_Without_a_Past	tt0311519	The Man Without a Past	2002
/wiki/Zus_%26_Zo	tt0245157	Zus & zo	2001
/wiki/Evil_(2003_film)	tt0338309	Evil	2003
/wiki/The_Twilight_Samurai	tt0351817	The Twilight Samurai	2002
/wiki/Twin_Sisters_(2002_film)	tt0322674	Twin Sisters	2002
/wiki/As_It_Is_in_Heaven	tt0382330	As It Is in Heaven	2004
/wiki/The_Chorus_(2004_film)	tt0372824	The Chorus	2004
/wiki/Downfall_(film)	tt0363163	Downfall	2004
/wiki/Yesterday_(2004_film)	tt0419279	Yesterday	2004
/wiki/Don%27t_Tell	tt0443446	Don't Tell	2005
/wiki/Joyeux_No%C3%ABl	tt0424205	Joyeux Noel	2005
/wiki/Paradise_Now	tt0445620	Paradise Now	2005
/wiki/Sophie_Scholl_%E2%80%93_The_Final_Days	tt0426578	Sophie Scholl: The Final Days	2005
/wiki/After_the_Wedding	tt0457655	After the Wedding	2006
/wiki/Days_of_Glory_(2006_film)	tt0444182	Days of Glory	2006
/wiki/Water_(2005_film)	tt0240200	Water	2005
/wiki/12_(2007_film)	tt0488478	12	2007
/wiki/Beaufort_(film)	tt0758732	Beaufort	2007
/wiki/Katy%C5%84_(film)	tt0879843	Katyn	2007
/wiki/Mongol_(film)	tt0416044	Mongol: The Rise of Genghis Khan	2007
/wiki/The_Baader_Meinhof_Complex	tt0765432	The Baader Meinhof Complex	2008
/wiki/The_Class_(2008_film)	tt1068646	The Class	2008
/wiki/Revanche_(film)	tt1173745	Revanche	2008
/wiki/Waltz_with_Bashir	tt1185616	Waltz with Bashir	2008
/wiki/Ajami_(film)	tt1077262	Ajami	2009
/wiki/The_Milk_of_Sorrow	tt1206488	The Milk of Sorrow	2009
/wiki/A_Prophet	tt1235166	A Prophet	2009
/wiki/Dogtooth_(film)	tt1379182	Dogtooth	2009
/wiki/Incendies	tt1255953	Incendies	2010
/wiki/Outside_the_Law_(2010_film)	tt1229381	Outside the Law	2010
/wiki/Bullhead_(film)	tt1821593	Bullhead	2011
/wiki/Footnote_(film)	tt1445520	Footnote	2011
/wiki/In_Darkness_(2011_film)	tt1417075	In Darkness	2011
/wiki/Monsieur_Lazhar	tt2011971	Monsieur Lazhar	2011
/wiki/Kon-Tiki_(2012_film)	tt1613750	Kon-Tiki	2012
/wiki/No_(2012_film)	tt2059255	No	2012
/wiki/A_Royal_Affair	tt1276419	A Royal Affair	2012
/wiki/War_Witch	tt1820488	War Witch	2012
/wiki/The_Turning_Point_(1946_film)	tt0037426	The Turning Point	1945
/wiki/Men_Without_Wings	tt0038760	Muzi bez krídel	1946
/wiki/The_Last_Chance_(1945_film)	tt0037871	The Last Chance	1945
/wiki/Iris_and_the_Lieutenant	tt0038647	Iris and the Lieutenant	1946
/wiki/Mar%C3%ADa_Candelaria	tt0037054	María Candelaria (Xochimilco)	1944
/wiki/Lowly_City	tt0154942	Neecha Nagar	1946
/wiki/The_Red_Meadows	tt0038043	Red Meadows	1945
/wiki/Miss_Julie_(1951_film)	tt0043567	Miss Julie	1951
/wiki/Miracle_in_Milan	tt0043809	Miracle in Milan	1951
/wiki/Two_Cents_Worth_of_Hope	tt0044572	Two Cents Worth of Hope	1952
/wiki/The_Cranes_Are_Flying	tt0050634	The Cranes Are Flying	1957
/wiki/The_Long_Absence	tt0054426	The Long Absence	1961
/wiki/Keeper_of_Promises	tt0056322	The Given Word	1962
/wiki/The_Knack_%E2%80%A6and_How_to_Get_It	tt0059362	The Knack... and How to Get It	1965
/wiki/The_Birds,_the_Bees_and_the_Italians	tt0062271	The Birds, the Bees and the Italians	1966
/wiki/The_Working_Class_Goes_to_Heaven	tt0066919	Lulu the Tool	1971
/wiki/The_Mattei_Affair	tt0068346	The Mattei Affair	1972
/wiki/The_Hireling	tt0070180	The Hireling	1973
/wiki/Scarecrow_(1973_film)	tt0070643	Scarecrow	1973
/wiki/Chronicle_of_the_Years_of_Fire	tt0072782	Chronicle of the Years of Fire	1975
/wiki/Padre_Padrone	tt0076517	Father and Master	1977
/wiki/The_Tree_of_Wooden_Clogs	tt0077138	The Tree of Wooden Clogs	1978
/wiki/Kagemusha:_The_Shadow_Warrior	tt0080979	Kagemusha	1980
/wiki/Yol	tt0084934	Yol	1982
/wiki/The_Ballad_of_Narayama_(1983_film)	tt0084390	The Ballad of Narayama	1983
/wiki/Paris,_Texas_(film)	tt0087884	Paris, Texas	1984
/wiki/Under_the_Sun_of_Satan	tt0094011	Under the Sun of Satan	1987
/wiki/Sex,_Lies,_and_Videotape	tt0098724	Sex, Lies, and Videotape	1989
/wiki/Wild_at_Heart_(film)	tt0100935	Wild at Heart	1990
/wiki/Barton_Fink	tt0101410	Barton Fink	1991
/wiki/Underground_(1995_film)	tt0114787	Underground	1995
/wiki/The_Eel_(Japanese_film)	tt0120408	The Eel	1997
/wiki/Eternity_and_a_Day	tt0156794	Eternity and a Day	1998
/wiki/Rosetta_(film)	tt0200071	Rosetta	1999
/wiki/Dancer_in_the_Dark	tt0168629	Dancer in the Dark	2000
/wiki/The_Son%27s_Room	tt0208990	The Son's Room	2001
/wiki/Elephant_(2003_film)	tt0363589	Elephant	2003
/wiki/Fahrenheit_9/11	tt0361596	Fahrenheit 9/11	2004
/wiki/The_Child_(film)	tt0456396	L'enfant	2005
/wiki/The_Wind_That_Shakes_the_Barley_(film)	tt0460989	The Wind That Shakes the Barley	2006
/wiki/4_Months,_3_Weeks_and_2_Days	tt1032846	4 Months, 3 Weeks and 2 Days	2007
/wiki/Uncle_Boonmee_Who_Can_Recall_His_Past_Lives	tt1588895	Uncle Boonmee Who Can Recall His Past Lives	2010
/wiki/Four_in_a_Jeep	tt0044192	Four in a Jeep	1951
/wiki/...Sans_laisser_d%27adresse	tt0042923	Without Leaving an Address	1951
/wiki/Justice_Is_Done	tt0042625	Justice Is Done	1950
/wiki/One_Summer_of_Happiness	tt0043652	One Summer of Happiness	1951
/wiki/Die_Ratten	tt0048542	Die Ratten	1955
/wiki/Invitation_to_the_Dance_(film)	tt0049367	Invitation to the Dance	1956
/wiki/Les_Cousins_(film)	tt0052708	Les Cousins	1959
/wiki/El_Lazarillo_de_Tormes	tt0052995	El lazarillo de Tormes	1959
/wiki/La_notte	tt0054130	La Notte	1961
/wiki/A_Kind_of_Loving_(film)	tt0056141	A Kind of Loving	1962
/wiki/Il_diavolo	tt0056995	To Bed or Not to Bed	1963
/wiki/Bushido,_Samurai_Saga	tt0055816	Bushido	1963
/wiki/Susuz_Yaz	tt0062322	Dry Summer	1963
/wiki/Cul-de-sac_(1966_film)	tt0060268	Cul-De-Sac	1966
/wiki/The_Departure_(film)	tt0061605	The Departure	1967
/wiki/Who_Saw_Him_Die%3F	tt0063384	Ole dole doff	1968
/wiki/Rani_radovi	tt0064874	Rani radovi	1969
/wiki/The_Canterbury_Tales_(film)	tt0067647	The Canterbury Tales	1972
/wiki/The_Apprenticeship_of_Duddy_Kravitz_(film)	tt0071155	The Apprenticeship of Duddy Kravitz	1974
/wiki/Adoption_(film)	tt0073948	Adoption	1975
/wiki/The_Ascent	tt0075404	The Ascent	1977
/wiki/Las_truchas	tt0078421	Trout	1978
/wiki/Ascensor	tt0425756	Ascensor	1978
/wiki/What_Max_Said	tt0076520	What Max Said	1978
/wiki/David_(1979_film)	tt0079028	David	1979
/wiki/Heartland_(film)	tt0082508	Heartland	1979
/wiki/Palermo_or_Wolfsburg	tt0081299	Palermo or Wolfsburg	1980
/wiki/Deprisa,_Deprisa	tt0082259	Fast, Fast	1981
/wiki/Veronika_Voss	tt0084654	Veronika Voss	1982
/wiki/Ascendancy_(film)	tt0083582	Ascendancy	1983
/wiki/The_Beehive_(1982_film)	tt0083743	La colmena	1982
/wiki/Love_Streams	tt0087644	Love Streams	1984
/wiki/The_Woman_and_the_Stranger	tt0089169	Die Frau und der Fremde	1985
/wiki/Wetherby_(film)	tt0090310	Wetherby	1985
/wiki/Stammheim_(film)	tt0092004	Stammheim - Die Baader-Meinhof-Gruppe vor Gericht	1986
/wiki/The_Theme	tt0079999	Tema	1979
/wiki/Red_Sorghum	tt0093206	Red Sorghum	1987
/wiki/Music_Box_(film)	tt0100211	Music Box	1989
/wiki/Larks_on_a_String	tt0064994	Larks on a String	1990
/wiki/The_House_of_Smiles	tt0094841	The House of Smiles	1991
/wiki/Grand_Canyon_(1991_film)	tt0101969	Grand Canyon	1991
/wiki/Woman_Sesame_Oil_Maker	tt0108608	Xiang hun nu	1993
/wiki/The_Bait_(1995_film)	tt0112387	Fresh Bait	1995
/wiki/Central_Station_(film)	tt0140888	Central Station	1998
/wiki/Magnolia_(film)	tt0175880	Magnolia	1999
/wiki/Intimacy_(2001_film)	tt0256103	Intimacy	2001
/wiki/Bloody_Sunday_(TV_film)	tt0280491	Bloody Sunday	2002
/wiki/In_This_World	tt0310154	In This World	2002
/wiki/Head-On	tt0347048	Head-On	2004
/wiki/U-Carmen_eKhayelitsha	tt0445776	U-Carmen eKhayelitsha	2005
